"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code",
"port-grid-tee",,,,,,,,"M",,"WHITE",,,"AFA16SS037-M-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091807,,,,,,,,,,,,,,,,,,,,,"lb",,
"port-grid-tee",,,,,,,,"L",,"WHITE",,,"AFA16SS037-L-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091814,,,,,,,,,,,,,,,,,,,,,"lb",,
"port-grid-tee",,,,,,,,"XL",,"WHITE",,,"AFA16SS037-XL-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091821,,,,,,,,,,,,,,,,,,,,,"lb",,
"port-grid-tee",,,,,,,,"XXL",,"WHITE",,,"AFA16SS037-XXL-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091838,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-anchor-tee-b","UNLUCKY ANCHOR TEE","<p>Short-sleeve t-shirt in black with unlucky anchor graphic screened on front.</p>","Asphalt Yacht Club","TOPS","anchor, fall16","FALSE","Size","S","Color","BLACK",,,"AFA16SS036-S-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236103210,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-unlucky-anchor-tee-1_ce789aa6-54e7-4d3f-b7c7-0a1b90632595.jpg?v=1488850600",1,"TOPS - UNLUCKY ANCHOR TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - UNLUCKY ANCHOR TEE","AYC - Short-sleeve t-shirt in black with unlucky anchor graphic screened on front.",,,,,,,,,,,"lb",,
"unlucky-anchor-tee-b",,,,,,,,"M",,"BLACK",,,"AFA16SS036-M-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236103227,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-anchor-tee-b",,,,,,,,"L",,"BLACK",,,"AFA16SS036-L-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236103234,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-anchor-tee-b",,,,,,,,"XL",,"BLACK",,,"AFA16SS036-XL-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236103241,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-anchor-tee-b",,,,,,,,"XXL",,"BLACK",,,"AFA16SS036-XXL-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236103258,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-anchor-tee-w","UNLUCKY ANCHOR TEE","<p>Short-sleeve t-shirt in white with unlucky anchor graphic screened on front.</p>","Asphalt Yacht Club","TOPS","anchor, fall16","FALSE","Size","S","Color","WHITE",,,"AFA16SS036-S-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091302,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-unlucky-anchor-tee-1.jpg?v=1488850600",1,"TOPS - UNLUCKY ANCHOR TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - UNLUCKY ANCHOR TEE","AYC - Short-sleeve t-shirt in white with unlucky anchor graphic screened on front.",,,,,,,,,,,"lb",,
"unlucky-anchor-tee-w",,,,,,,,"M",,"WHITE",,,"AFA16SS036-M-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091319,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-anchor-tee-w",,,,,,,,"L",,"WHITE",,,"AFA16SS036-L-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091326,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-anchor-tee-w",,,,,,,,"XL",,"WHITE",,,"AFA16SS036-XL-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091333,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-anchor-tee-w",,,,,,,,"XXL",,"WHITE",,,"AFA16SS036-XXL-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236091340,,,,,,,,,,,,,,,,,,,,,"lb",,
"sea-sick-long-sleeve","SEA SICK LONG SLEEVE TEE","<p>Long-sleeve t-shirt in heather grey with Sea Sick graphic printed across the front.</p>","Asphalt Yacht Club","TOPS","anchor, fall16","FALSE","Size","S","Color","HEATHER GREY",,,"AFA16KT071-S-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236087947,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-sea-sick-long-sleeve-tee-1.jpg?v=1488850325",1,"TOPS - SEA SICK LONG SLEEVE TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - SEA SICK LONG SLEEVE TEE","AYC -",,,,,,,,,,,"lb",,
"sea-sick-long-sleeve",,,,,,,,"M",,"HEATHER GREY",,,"AFA16KT071-M-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236087954,,,,,,,,,,,,,,,,,,,,,"lb",,
"sea-sick-long-sleeve",,,,,,,,"L",,"HEATHER GREY",,,"AFA16KT071-L-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236087961,,,,,,,,,,,,,,,,,,,,,"lb",,
"sea-sick-long-sleeve",,,,,,,,"XL",,"HEATHER GREY",,,"AFA16KT071-XL-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236087978,,,,,,,,,,,,,,,,,,,,,"lb",,
"sea-sick-long-sleeve",,,,,,,,"XXL",,"HEATHER GREY",,,"AFA16KT071-XXL-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236087985,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-w","TONAL BRICK TEE","<p>Short-sleeve t-shirt in white with monotonal Asphalt brick logo screened on chest in white.</p>","Asphalt Yacht Club","TOPS","fall16, nostalgia","FALSE","Size","S","Color","WHITE",,,"ASU16SS028-S-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236088968,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-tonal-brick-tee-1_33f78299-34eb-45f5-b158-945f5be0e0cc.jpg?v=1488850545",1,"TOPS - TONAL BRICK TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - TONAL BRICK TEE","AYC - Short-sleeve t-shirt in white with monotonal Asphalt brick logo screened on chest in white.",,,,,,,,,,,"lb",,
"tonal-brick-tee-w",,,,,,,,"M",,"WHITE",,,"ASU16SS028-M-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236088975,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-w",,,,,,,,"L",,"WHITE",,,"ASU16SS028-L-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236088982,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-w",,,,,,,,"XL",,"WHITE",,,"ASU16SS028-XL-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236088999,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-w",,,,,,,,"XXL",,"WHITE",,,"ASU16SS028-XXL-WHITE",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089002,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-b","TONAL BRICK TEE","<p>Short-sleeve t-shirt in black with monotonal Asphalt brick logo screened on chest in black.</p>","Asphalt Yacht Club","TOPS","fall16, nostalgia","FALSE","Size","S","Color","BLACK",,,"ASU16SS028-S-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089088,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-tonal-brick-tee-1_63b6c877-bb82-4bfe-a9e9-66f2a8c471ef.jpg?v=1488850544",1,"TOPS - TONAL BRICK TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - TONAL BRICK TEE","AYC - Short-sleeve t-shirt in black with monotonal Asphalt brick logo screened on chest in black.",,,,,,,,,,,"lb",,
"tonal-brick-tee-b",,,,,,,,"M",,"BLACK",,,"ASU16SS028-M-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089095,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-b",,,,,,,,"L",,"BLACK",,,"ASU16SS028-L-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089101,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-b",,,,,,,,"XL",,"BLACK",,,"ASU16SS028-XL-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089118,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-b",,,,,,,,"XXL",,"BLACK",,,"ASU16SS028-XXL-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089125,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-n","TONAL BRICK TEE","<p>Short-sleeve t-shirt in navy with monochromatic Asphalt brick logo screened on chest in navy.</p>","Asphalt Yacht Club","TOPS","fall16, nostalgia","FALSE","Size","S","Color","NAVY",,,"ASU16SS028-S-NAVY",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089026,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-tonal-brick-tee-1.jpg?v=1488850540",1,"TOPS - TONAL BRICK TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - TONAL BRICK TEE","AYC - Short-sleeve t-shirt in navy with monochromatic Asphalt brick logo screened on chest in navy.",,,,,,,,,,,"lb",,
"tonal-brick-tee-n",,,,,,,,"M",,"NAVY",,,"ASU16SS028-M-NAVY",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089033,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-n",,,,,,,,"L",,"NAVY",,,"ASU16SS028-L-NAVY",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089040,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-n",,,,,,,,"XL",,"NAVY",,,"ASU16SS028-XL-NAVY",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089057,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-brick-tee-n",,,,,,,,"XXL",,"NAVY",,,"ASU16SS028-XXL-NAVY",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236089064,,,,,,,,,,,,,,,,,,,,,"lb",,
"burner-joggers","BURNER JOGGERS","<p>Our best-fitting jogger yet, these black drawstring sweats feature 2 zipper pockets in the front and one in the rear. Articulated nylon knees and a tapered leg ensure a great fit that is sure to last. Also features burner print on rear lower legs and Asphalt graphic on lower front.</p>","Asphalt Yacht Club","BOTTOMS","burner, fall16, joggers","FALSE","Size","S","Color","BLACK",,,"AFA16KB003-S-BLACK",500,"shopify",0,"deny","manual",74.5,,"TRUE","TRUE",888236092705,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-burner-joggers-1.jpg?v=1488849604",1,"BOTTOMS - BURNER JOGGERS","FALSE",,,"Men","Clothing","Asphalt Yacht Club - BURNER JOGGERS","AYC - Our best-fitting jogger yet, these black drawstring sweats feature 2 zipper pockets in the front and one in the rear. Articulated nylon knees and a tapered leg ensure a great fit that is sure to last. Also features burner print on rear lower legs and Asphalt graphic on lower front. ",,,,,,,,,,,"lb",,
"burner-joggers",,,,,,,,"M",,"BLACK",,,"AFA16KB003-M-BLACK",500,"shopify",0,"deny","manual",74.5,,"TRUE","TRUE",888236092712,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-burner-joggers-2.jpg?v=1488849604",2,"BOTTOMS - BURNER JOGGERS",,,,,,,,,,,,,,,,,,"lb",,
"burner-joggers",,,,,,,,"L",,"BLACK",,,"AFA16KB003-L-BLACK",500,"shopify",0,"deny","manual",74.5,,"TRUE","TRUE",888236092729,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-burner-joggers-3.jpg?v=1488849604",3,"BOTTOMS - BURNER JOGGERS",,,,,,,,,,,,,,,,,,"lb",,
"burner-joggers",,,,,,,,"XL",,"BLACK",,,"AFA16KB003-XL-BLACK",500,"shopify",0,"deny","manual",74.5,,"TRUE","TRUE",888236092736,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-burner-joggers-4.jpg?v=1488849605",4,"BOTTOMS - BURNER JOGGERS",,,,,,,,,,,,,,,,,,"lb",,
"burner-joggers",,,,,,,,"XXL",,"BLACK",,,"AFA16KB003-XXL-BLACK",500,"shopify",0,"deny","manual",74.5,,"TRUE","TRUE",888236092743,,,,,,,,,,,,,,,,,,,,,"lb",,
"burner-crew-neck","BURNER CREWNECK SWEATSHIRT","<p>Premium crewneck pullover sweatshirt with front kanga pocket. Asphalt graphic on the underside on each sleeve and AYC hit on chest. Also features a Asphalt Athletic Department patch on front pocket with customizable name field.</p>","Asphalt Yacht Club","TOPS","burner, fall16, hoodiesandsweatshirts","FALSE","Size","S","Color","BLACK",,,"AFA16KT029-S-BLACK",500,"shopify",0,"deny","manual",55,,"TRUE","TRUE",888236092644,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-burner-crewneck-sweatshirt-1.jpg?v=1488849596",1,"TOPS - BURNER CREWNECK SWEATSHIRT","FALSE",,,"Men","Clothing","Asphalt Yacht Club - BURNER CREW NECK SWEATSHIRT","AYC - Premium crewneck pullover sweatshirt with front kanga pocket. Asphalt graphic on the underside on each sleeve and AYC hit on chest. Also features a Asphalt Athletic Department patch on front pocket with customizable name field.",,,,,,,,,,,"lb",,
"burner-crew-neck",,,,,,,,"M",,"BLACK",,,"AFA16KT029-M-BLACK",500,"shopify",0,"deny","manual",55,,"TRUE","TRUE",888236092651,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-burner-crewneck-sweatshirt-2.jpg?v=1488849596",2,"TOPS - BURNER CREWNECK SWEATSHIRT",,,,,,,,,,,,,,,,,,"lb",,
"burner-crew-neck",,,,,,,,"L",,"BLACK",,,"AFA16KT029-L-BLACK",500,"shopify",0,"deny","manual",55,,"TRUE","TRUE",888236092668,,,,,,,,,,,,,,,,,,,,,"lb",,
"burner-crew-neck",,,,,,,,"XL",,"BLACK",,,"AFA16KT029-XL-BLACK",500,"shopify",0,"deny","manual",55,,"TRUE","TRUE",888236092675,,,,,,,,,,,,,,,,,,,,,"lb",,
"burner-crew-neck",,,,,,,,"XXL",,"BLACK",,,"AFA16KT029-XXL-BLACK",500,"shopify",0,"deny","manual",55,,"TRUE","TRUE",888236092682,,,,,,,,,,,,,,,,,,,,,"lb",,
"burner-hoodie","BURNER HOODIE","<p>Pullover hooded sweatshirt in black with contrast white drawstrings. Allover burner print on hood and Asphalt graphic down the left sleeve.</p>","Asphalt Yacht Club","TOPS","burner, fall16, hoodiesandsweatshirts","FALSE","Size","S","Color","BLACK",,,"AFA16KT027-S-BLACK",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236092576,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-burner-hoodie-1.jpg?v=1488849599",1,"TOPS - BURNER HOODIE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - BURNER HOODIE","AYC - Pullover hooded sweatshirt in black with contrast white drawstrings. Allover burner print on hood and Asphalt graphic down the left sleeve.",,,,,,,,,,,"lb",,
"burner-hoodie",,,,,,,,"M",,"BLACK",,,"AFA16KT027-M-BLACK",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236092583,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-burner-hoodie-2.jpg?v=1488849599",2,"TOPS - BURNER HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"burner-hoodie",,,,,,,,"L",,"BLACK",,,"AFA16KT027-L-BLACK",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236092590,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-burner-hoodie-3.jpg?v=1488849599",3,"TOPS - BURNER HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"burner-hoodie",,,,,,,,"XL",,"BLACK",,,"AFA16KT027-XL-BLACK",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236092606,,,,,,,,,,,,,,,,,,,,,"lb",,
"burner-hoodie",,,,,,,,"XXL",,"BLACK",,,"AFA16KT027-XXL-BLACK",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236092613,,,,,,,,,,,,,,,,,,,,,"lb",,
"pocket-burn-tee","POCKET BURN TEE","<p>Four-panel short-sleeve pocket t-shirt with allover burner print on lower body and pocket. Contrast black sleeves.</p>","Asphalt Yacht Club","TOPS","burner, fall16","FALSE","Size","S","Color","BLACK",,,"AFA16SS014-S-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092507,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-pocket-burn-tee-1.jpg?v=1488850098",1,"TOPS - POCKET BURN TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - POCKET BURN TEE","AYC - Four-panel short-sleeve pocket t-shirt with allover burner print on lower body and pocket. Contrast black sleeves.",,,,,,,,,,,"lb",,
"pocket-burn-tee",,,,,,,,"M",,"BLACK",,,"AFA16SS014-M-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092514,,,,,,,,,,,,,,,,,,,,,"lb",,
"pocket-burn-tee",,,,,,,,"L",,"BLACK",,,"AFA16SS014-L-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092521,,,,,,,,,,,,,,,,,,,,,"lb",,
"pocket-burn-tee",,,,,,,,"XL",,"BLACK",,,"AFA16SS014-XL-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092538,,,,,,,,,,,,,,,,,,,,,"lb",,
"pocket-burn-tee",,,,,,,,"XXL",,"BLACK",,,"AFA16SS014-XXL-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092545,,,,,,,,,,,,,,,,,,,,,"lb",,
"triblock-hoodie-hg","TRIBLOCK HOODIE","<p>Three-panel hooded sweatshirt in heather grey, white and blue with Asphalt felt applique wordmark across chest. Also available in red/white/blue.</p>
<p> </p>","Asphalt Yacht Club","TOPS","fall16, hoodiesandsweatshirts, nostalgia, perform","FALSE","Size","S","Color","HEATHER GREY",,,"AFA16KT015-S-HEATHER GREY",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088555,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-triblock-hoodie-1_daf1a2aa-0ec2-4812-b74c-94c8ecad450f.jpg?v=1488850572",1,"TOPS - TRIBLOCK HOODIE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - TRIBLOCK HOODIE","AYC - Three-panel hooded sweatshirt in heather grey, white and blue with Asphalt felt applique wordmark across chest. ",,,,,,,,,,,"lb",,
"triblock-hoodie-hg",,,,,,,,"M",,"HEATHER GREY",,,"AFA16KT015-M-HEATHER GREY",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088562,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-triblock-hoodie-2_d3c251b4-28e5-4e32-8729-591ff20df930.jpg?v=1488850572",2,"TOPS - TRIBLOCK HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"triblock-hoodie-hg",,,,,,,,"L",,"HEATHER GREY",,,"AFA16KT015-L-HEATHER GREY",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088579,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-triblock-hoodie-3_cfc16578-13dc-4a28-b104-c1536a887ac2.jpg?v=1488850573",3,"TOPS - TRIBLOCK HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"triblock-hoodie-hg",,,,,,,,"XL",,"HEATHER GREY",,,"AFA16KT015-XL-HEATHER GREY",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088586,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-triblock-hoodie-4_6bc881e7-e4a1-40ef-ad7b-5931f4e3ca39.jpg?v=1488850573",4,"TOPS - TRIBLOCK HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"triblock-hoodie-hg",,,,,,,,"XXL",,"HEATHER GREY",,,"AFA16KT015-XXL-HEATHER GREY",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088593,,,,,,,,,,,,,,,,,,,,,"lb",,
"triblock-hoodie-red","TRIBLOCK HOODIE","<p>Three-panel hooded sweatshirt in red, white and blue with Asphalt felt applique wordmark across chest. Also available in heather grey/navy.</p>","Asphalt Yacht Club","TOPS","fall16, hoodiesandsweatshirts, nostalgia, perform","FALSE","Size","S","Color","RED",,,"AFA16KT015-S-RED",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088340,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-triblock-hoodie-1.jpg?v=1488850571",1,"TOPS - TRIBLOCK HOODIE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - TRIBLOCK HOODIE","AYC - Three-panel hooded sweatshirt in red, white and blue with Asphalt felt applique wordmark across chest. ",,,,,,,,,,,"lb",,
"triblock-hoodie-red",,,,,,,,"M",,"RED",,,"AFA16KT015-M-RED",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088357,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-triblock-hoodie-2.jpg?v=1488850571",2,"TOPS - TRIBLOCK HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"triblock-hoodie-red",,,,,,,,"L",,"RED",,,"AFA16KT015-L-RED",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088364,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-triblock-hoodie-3.jpg?v=1488850571",3,"TOPS - TRIBLOCK HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"triblock-hoodie-red",,,,,,,,"XL",,"RED",,,"AFA16KT015-XL-RED",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088371,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-triblock-hoodie-4.jpg?v=1488850572",4,"TOPS - TRIBLOCK HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"triblock-hoodie-red",,,,,,,,"XXL",,"RED",,,"AFA16KT015-XXL-RED",500,"shopify",0,"deny","manual",69.5,,"TRUE","TRUE",888236088388,,,,,,,,,,,,,,,,,,,,,"lb",,
"tokyo-underground-hoodie","TOKYO UNDERGROUND HOODIE","<p>Pullover hooded sweatshirt in blue with distressed AYC Tokyo Underground graphic on chest.</p>","Asphalt Yacht Club","TOPS","anchor, fall16, hoodiesandsweatshirts","FALSE","Size","S","Color","INDIGO WASH",,,"AFA16KT013-S-INDIGO WASH",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236088760,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-tokyo-underground-hoodie-1.jpg?v=1488850534",1,"TOPS - TOKYO UNDERGROUND HOODIE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - TOKYO UNDERGROUND HOODIE","AYC - Pullover hooded sweatshirt in blue with distressed AYC Tokyo Underground graphic on chest.",,,,,,,,,,,"lb",,
"tokyo-underground-hoodie",,,,,,,,"M",,"INDIGO WASH",,,"AFA16KT013-M-INDIGO WASH",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236088777,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-tokyo-underground-hoodie-2.jpg?v=1488850534",2,"TOPS - TOKYO UNDERGROUND HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"tokyo-underground-hoodie",,,,,,,,"L",,"INDIGO WASH",,,"AFA16KT013-L-INDIGO WASH",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236088784,,,,,,,,,,,,,,,,,,,,,"lb",,
"tokyo-underground-hoodie",,,,,,,,"XL",,"INDIGO WASH",,,"AFA16KT013-XL-INDIGO WASH",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236088791,,,,,,,,,,,,,,,,,,,,,"lb",,
"tokyo-underground-hoodie",,,,,,,,"XXL",,"INDIGO WASH",,,"AFA16KT013-XXL-INDIGO WASH",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236088807,,,,,,,,,,,,,,,,,,,,,"lb",,
"quaterback-tee-hg","QUARTERBACK TEE","<p>Four-panel t-shirt with blue sleeves and shoulder on a heather grey body. Asphalt wordmark in red on front with 13 on back and white striping on sleeves. Also available in camo. </p>","Asphalt Yacht Club","TOPS","fall16, nostalgia, perform","FALSE","Size","S","Color","HEATHER GREY",,,"AFA16SS016-S-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088487,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-quarterback-tee-1_c3eabfde-51d7-4a88-b049-bf20aafa27e6.jpg?v=1488850155",1,"TOPS - QUARTERBACK TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - QUARTERBACK TEE","AYC - Four-panel t-shirt with blue sleeves and shoulder on a heather grey body. Asphalt wordmark in red on front with 13 on back and white striping on sleeves.",,,,,,,,,,,"lb",,
"quaterback-tee-hg",,,,,,,,"M",,"HEATHER GREY",,,"AFA16SS016-M-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088494,,,,,,,,,,,,,,,,,,,,,"lb",,
"quaterback-tee-hg",,,,,,,,"L",,"HEATHER GREY",,,"AFA16SS016-L-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088500,,,,,,,,,,,,,,,,,,,,,"lb",,
"quaterback-tee-hg",,,,,,,,"XL",,"HEATHER GREY",,,"AFA16SS016-XL-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088517,,,,,,,,,,,,,,,,,,,,,"lb",,
"quaterback-tee-hg",,,,,,,,"XXL",,"HEATHER GREY",,,"AFA16SS016-XXL-HEATHER GREY",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088524,,,,,,,,,,,,,,,,,,,,,"lb",,
"new-wave-split-tee-w","NEW WAVE SPLIT TEE","<p>Slub cotton short-sleeve t-shirt in white and small AYC shear embroidery on chest. Lower hem split panel in red with shear graphic screen.</p>","Asphalt Yacht Club","TOPS","fall16, nostalgia, perform","FALSE","Size","S","Color","WHITE",,,"AFA16SS004-S-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092439,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-new-wave-split-tee-1_63d420bc-3944-456f-8671-213b57411c85.jpg?v=1488849996",1,"TOPS - NEW WAVE SPLIT TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - NEW WAVE SPLIT TEE","AYC - Slub cotton short-sleeve t-shirt in white and small AYC shear embroidery on chest. Lower hem split panel in red with shear graphic screen.",,,,,,,,,,,"lb",,
