"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code"
"herc-1",,,,,,,,"Medium",,"White",,,"LFOZSFBQEK-7",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",
"herc-1",,,,,,,,"Large",,"White",,,"LFOZSFBQEK-8",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",
"herc-1",,,,,,,,"X-Large",,"White",,,"LFOZSFBQEK-9",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",
"herc-1",,,,,,,,"XX-Large",,"White",,,"LFOZSFBQEK-10",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",
"family-first-1","Family First","<h6>Description</h6>
Family First t-shirt from La Familia. Make a statement with the black ""Family First"" chest graphic plus a ""Family Isn't Always Blood"" text graphic on the right sleeve and La Familia text graphic on the lower back of a tagless white colorway.<br>
<h6>Details</h6>
100% cotton. Machine wash. Made in USA.<br>
<h6>Size Guide</h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?3334696643035627985"" alt=""""></p>","LA FAMILIA MMXIV","GRAPHICTEES","20-40, all, color-white, fam, familia, game, lafamilia, LFMMXIV, ML051716, size-medium, streetwear, thegame","FALSE","Size","Small","Color","White",,,"LFKJQ2WT9N-6",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-1_8ba5f810-a0e1-4066-b67e-388097e344ed.jpg?v=1488870228",1,"Family First - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-2_32099fe1-4a4c-43be-9b26-aa640d132f9a.jpg?v=1488870228","lb",
"family-first-1",,,,,,,,"Medium",,"White",,,"LFKJQ2WT9N-7",227,"shopify",1,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-2_32099fe1-4a4c-43be-9b26-aa640d132f9a.jpg?v=1488870228",2,"Family First - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-2_32099fe1-4a4c-43be-9b26-aa640d132f9a.jpg?v=1488870228","lb",
"family-first-1",,,,,,,,"Large",,"White",,,"LFKJQ2WT9N-8",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-3_0757f901-c583-4673-a3a4-ce1f1675e2da.jpg?v=1488870229",3,"Family First - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-2_32099fe1-4a4c-43be-9b26-aa640d132f9a.jpg?v=1488870228","lb",
"family-first-1",,,,,,,,"X-Large",,"White",,,"LFKJQ2WT9N-9",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-2_32099fe1-4a4c-43be-9b26-aa640d132f9a.jpg?v=1488870228","lb",
"family-first-1",,,,,,,,"XX-Large",,"White",,,"LFKJQ2WT9N-10",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-2_32099fe1-4a4c-43be-9b26-aa640d132f9a.jpg?v=1488870228","lb",
"1992-la-palm-trees","92 LA Palm Trees","<h6>Description</h6>
<p>La Familia 92 tee. ""92"" with LA palm trees fill screened on front. La Familia tag at hem. Short sleeve. Crew neck</p>
<h6>Details</h6>
<p>100% cotton. Machine wash. Made in USA.</p>
<h6>Size Guide </h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?6212312899720613277"" alt=""""></p>
<div></div>","LA FAMILIA MMXIV","GRAPHICTEES","1992, 1993, 20-40, all, color-white, game, GRAPHIC TEE, lafamilia, LFMMXIV, ML051716, size-medium, streetwear, thegame, Wholesale","FALSE","Size","Small","Color","White",,,"LFBALFUMI6-6",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-92-la-palm-trees-1.jpg?v=1488869486",1,"92 LA Palm Trees - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-92-la-palm-trees-2.jpg?v=1488869487","lb",
"1992-la-palm-trees",,,,,,,,"Medium",,"White",,,"LFBALFUMI6-7",227,"shopify",1,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-92-la-palm-trees-2.jpg?v=1488869487",2,"92 LA Palm Trees - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-92-la-palm-trees-2.jpg?v=1488869487","lb",
"1992-la-palm-trees",,,,,,,,"Large",,"White",,,"LFBALFUMI6-8",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-92-la-palm-trees-2.jpg?v=1488869487","lb",
"1992-la-palm-trees",,,,,,,,"X-Large",,"White",,,"LFBALFUMI6-9",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-92-la-palm-trees-2.jpg?v=1488869487","lb",
"1992-la-palm-trees",,,,,,,,"XX-Large",,"White",,,"LFBALFUMI6-10",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-92-la-palm-trees-2.jpg?v=1488869487","lb",
"sunset-1","Sunset","<h6>Description</h6>
<p>La Familia Sunset tee. LA sunset image screened on front. La Familia tag at hem. Short sleeve. Crew neck.</p>
<h6>Details</h6>
<span>100% cotton. Machine wash. Made in USA.</span><br>
<h6>Size Guide</h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?6212312899720613277"" alt=""""></p>","LA FAMILIA MMXIV","GRAPHICTEES","20-40, all, color-black, game, kloop, lafamilia, LFMMXIV, ML051716, pastseason, size-small, streetwear, thegame, Wholesale","FALSE","Size","Small","Color","Black",,,"LFSZNMSE2Z-6",227,"shopify",4,"deny","manual",25,0,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/graphictees-sunset-1.jpeg?v=1488870726",1,"Sunset - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,,,,,,,,,,,"lb",
"sunset-1",,,,,,,,"Medium",,"Black",,,"LFSZNMSE2Z-7",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",
"sunset-1",,,,,,,,"Large",,"Black",,,"LFSZNMSE2Z-8",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",
"sunset-1",,,,,,,,"X-Large",,"Black",,,"LFSZNMSE2Z-9",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",
"sunset-1",,,,,,,,"XX-Large",,"Black",,,"LFSZNMSE2Z-10",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",
"sunset-palms","Sunset Palms","<h6>Description</h6>
<p>La Familia Sunset tee. LA sunset image screened on front. La Familia tag at hem. Short sleeve. Crew neck.</p>
<h6>Details</h6>
<span>100% cotton. Machine wash. Made in USA.</span><br>
<h6>Size Guide</h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?6212312899720613277"" alt=""""></p>","LA FAMILIA MMXIV","GRAPHICTEES","20-40, all, game, kloop, lafamilia, LFMMXIV, ML051716, pastseason, streetwear, thegame, Wholesale","FALSE","Size","Small","Color","White",,,"LFGEHI5JPG-6",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-sunset-palms-1_b7d00c67-fa5c-4298-bae4-23194e07b783.jpg?v=1488870726",1,"Sunset Palms - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-sunset-palms-2_09edaf5e-b9ad-42cd-8d47-491ee8b2beeb.jpg?v=1488870727","lb",
"sunset-palms",,,,,,,,"Medium",,"White",,,"LFGEHI5JPG-7",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-sunset-palms-2_09edaf5e-b9ad-42cd-8d47-491ee8b2beeb.jpg?v=1488870727",2,"Sunset Palms - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-sunset-palms-2_09edaf5e-b9ad-42cd-8d47-491ee8b2beeb.jpg?v=1488870727","lb",
"sunset-palms",,,,,,,,"Large",,"White",,,"LFGEHI5JPG-8",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-sunset-palms-2_09edaf5e-b9ad-42cd-8d47-491ee8b2beeb.jpg?v=1488870727","lb",
"sunset-palms",,,,,,,,"X-Large",,"White",,,"LFGEHI5JPG-9",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-sunset-palms-2_09edaf5e-b9ad-42cd-8d47-491ee8b2beeb.jpg?v=1488870727","lb",
"sunset-palms",,,,,,,,"XX-Large",,"White",,,"LFGEHI5JPG-10",227,"shopify",0,"deny","manual",25,0,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-sunset-palms-2_09edaf5e-b9ad-42cd-8d47-491ee8b2beeb.jpg?v=1488870727","lb",
"day-one-bomber-jacket-1","Day One Bomber Jacket","<h6>Description</h6>
Constructed from nylon shell with a black quilted polyfill lining. Features YKK gold zipper and long sleeves with ruched detailing and a zip pocket on the left..<br>
<h6>Details</h6>
<p>100% Nylon shell. 50/50 Poly cotton ribbing.</p>
<h6>Size Guide</h6>
<img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-30_at_11.56.34_AM_large.png?3689926757192595637"" alt="""">","LA FAMILIA MMXIV","Jacket","60-80, all, color-navy, doublestandard, game, jacket, jackets, lafamilia, lax, LFMMXIV, losangeles, madeinlosangeles, ML051716, size-x-large, streetwear, theDocumentary2, thegame, varsity, Wholesale, winnercircle","FALSE","Color","Navy","Size","Small",,,"LFGAGJJGDK-11",181,"shopify",0,"deny","manual",64.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-day-one-bomber-jacket-1_1f8fb54f-7b1d-4962-a546-c0cb66d151f8.jpg?v=1488869827",1,"Day One Bomber Jacket - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,,,"new",,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-day-one-bomber-jacket-1_1f8fb54f-7b1d-4962-a546-c0cb66d151f8.jpg?v=1488869827","lb",
"day-one-bomber-jacket-1",,,,,,,,"Navy",,"Medium",,,"LFGAGJJGDK-12",181,"shopify",0,"deny","manual",64.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-day-one-bomber-jacket-3_7f8ce073-d6b8-416f-a7ec-502013cef434.jpg?v=1488869828",2,"Day One Bomber Jacket - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-day-one-bomber-jacket-1_1f8fb54f-7b1d-4962-a546-c0cb66d151f8.jpg?v=1488869827","lb",
"day-one-bomber-jacket-1",,,,,,,,"Navy",,"Large",,,"LFGAGJJGDK-13",181,"shopify",0,"deny","manual",64.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-day-one-bomber-jacket-2_ca03f4bb-354a-4a53-a143-39315b16967b.jpg?v=1488869828",3,"Day One Bomber Jacket - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-day-one-bomber-jacket-1_1f8fb54f-7b1d-4962-a546-c0cb66d151f8.jpg?v=1488869827","lb",
"day-one-bomber-jacket-1",,,,,,,,"Navy",,"X-Large",,,"LFGAGJJGDK-14",181,"shopify",1,"deny","manual",64.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-day-one-bomber-jacket-1_1f8fb54f-7b1d-4962-a546-c0cb66d151f8.jpg?v=1488869827","lb",
"day-one-bomber-jacket-1",,,,,,,,"Navy",,"XX-Large",,,"LFGAGJJGDK-15",181,"shopify",0,"deny","manual",64.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-day-one-bomber-jacket-1_1f8fb54f-7b1d-4962-a546-c0cb66d151f8.jpg?v=1488869827","lb",
"double-standard-bomber-jacket-black","Black Nylon Bomber Jacket","<h6>Description</h6>
Constructed from nylon shell with a black quilted polyfill lining. Features YKK gold zipper and is perfect to layer during beach nights.<br>
<h6>Details</h6>
100% Nylon shell. 50/50 Poly cotton ribbing.<br>
<h6>Size Guide</h6>
<img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-30_at_11.56.34_AM_large.png?3689926757192595637"" alt="""">","LA FAMILIA MMXIV","Jacket","40-60, all, color-black, COMPTON, doublestandard, familia, game, jacket, jackets, lafamilia, LFMMXIV, losangeles, madeinlosangeles, madeintheus, ML051716, size-large, size-medium, size-x-large, size-xx-large, streetwear, theDocumentary2, thegame, Wholesale","TRUE","Color","Black","Size","Small",,,"LFM4JNFUQD-16",181,"shopify",0,"deny","manual",59.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_a355c5b6-6b92-4d60-b4ba-aae30364e5f0.jpg?v=1488869944",1,"Jacket - Double Standard Bomber Jacket","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops","Black Nylon Bomber Jacket | Order Quality Streetwear","This black nylon bomber is sleek, stylish, and timeless. Layer it with your favorite hoodie, or wear it on its own. Order this versatile jacket online now.",,,"new",,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_a355c5b6-6b92-4d60-b4ba-aae30364e5f0.jpg?v=1488869944","lb",
"double-standard-bomber-jacket-black",,,,,,,,"Black",,"Medium",,,"LFM4JNFUQD-17",181,"shopify",3,"deny","manual",59.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-2_f5ac1413-cda3-4c28-81b9-0cae95dfbb25.jpg?v=1488869944",2,"Jacket - Double Standard Bomber Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_a355c5b6-6b92-4d60-b4ba-aae30364e5f0.jpg?v=1488869944","lb",
"double-standard-bomber-jacket-black",,,,,,,,"Black",,"Large",,,"LFM4JNFUQD-18",272,"shopify",1,"deny","manual",59.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-3_edded4d8-6f45-46e1-90b7-638e691266fa.jpg?v=1488869945",3,"Jacket - Double Standard Bomber Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_a355c5b6-6b92-4d60-b4ba-aae30364e5f0.jpg?v=1488869944","lb",
"double-standard-bomber-jacket-black",,,,,,,,"Black",,"X-Large",,,"LFM4JNFUQD-19",272,"shopify",1,"deny","manual",59.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_a355c5b6-6b92-4d60-b4ba-aae30364e5f0.jpg?v=1488869944","lb",
"double-standard-bomber-jacket-black",,,,,,,,"Black",,"XX-Large",,,"LFM4JNFUQD-20",272,"shopify",1,"deny","manual",59.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_a355c5b6-6b92-4d60-b4ba-aae30364e5f0.jpg?v=1488869944","lb",
"double-standard-bomber-jacket-olive","Olive Green Men's Bomber Jacket","<h6>Description</h6>
Constructed from nylon shell with a black quilted polyfill lining. Features YKK gold zipper and is perfect to layer during beach nights.<br>
<h6>Details</h6>
100% Nylon shell. 50/50 Poly cotton ribbing.<br>
<h6>Size Guide</h6>
<img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-30_at_11.56.34_AM_large.png?3689926757192595637"" alt="""">","LA FAMILIA MMXIV","Jacket","40-60, all, armygreen, color-olive, COMPTON, doublestandard, familia, game, green, jacket, jackets, lafamilia, LFMMXIV, losangeles, madeinlosangeles, madeintheus, ML051716, olivegreen, size-medium, size-small, size-x-large, size-xx-large, streetwear, theDocumentary2, thegame, Wholesale","TRUE","Color","Olive","Size","Small",,,"LFM4JNFUQD-1",181,"shopify",2,"deny","manual",59.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_097b8bef-0ef6-4e11-ad5f-815deceb7665.jpg?v=1488869942",1,"Jacket - Double Standard Bomber Jacket","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops","Olive Green Men's Bomber Jacket | Shop Online Today","Perfect for layering or wearing on its own, this stylish olive green men's bomber jacket will be your companion for years to come. Order yours online now.",,,"new",,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_097b8bef-0ef6-4e11-ad5f-815deceb7665.jpg?v=1488869942","lb",
"double-standard-bomber-jacket-olive",,,,,,,,"Olive",,"Medium",,,"LFM4JNFUQD-2",181,"shopify",1,"deny","manual",59.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-2_71468257-dc21-446b-8f19-48dfb2e4a0f8.jpg?v=1488869942",2,"Jacket - Double Standard Bomber Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_097b8bef-0ef6-4e11-ad5f-815deceb7665.jpg?v=1488869942","lb",
"double-standard-bomber-jacket-olive",,,,,,,,"Olive",,"Large",,,"LFM4JNFUQD-3",272,"shopify",0,"deny","manual",59.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-3_1ded79a6-140c-4a25-9faa-cc005f2333ed.jpg?v=1488869943",3,"Jacket - Double Standard Bomber Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_097b8bef-0ef6-4e11-ad5f-815deceb7665.jpg?v=1488869942","lb",
"double-standard-bomber-jacket-olive",,,,,,,,"Olive",,"X-Large",,,"LFM4JNFUQD-4",272,"shopify",1,"deny","manual",59.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_097b8bef-0ef6-4e11-ad5f-815deceb7665.jpg?v=1488869942","lb",
"double-standard-bomber-jacket-olive",,,,,,,,"Olive",,"XX-Large",,,"LFM4JNFUQD-5",272,"shopify",1,"deny","manual",59.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-double-standard-bomber-jacket-1_097b8bef-0ef6-4e11-ad5f-815deceb7665.jpg?v=1488869942","lb",
"camo-coach-jacket-gold","Camo Coach Jacket","<h6>Description</h6>
La Familia Camo coach jacket is a stylish and protective outer layer that will work great with any look. Layer up in style with the camouflage print nylon shell plus a soft black tricot lining for a comfortable fit.<br>
<h6>Details</h6>
100% Nylon shell. 50/50 Poly cotton ribbing.<br>
<h6>Size Guide</h6>
<img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-30_at_11.56.34_AM_large.png?3689926757192595637"" alt="""">","LA FAMILIA MMXIV","Jacket","40-60, all, color-camo-gold, COMPTON, familia, game, jacket, jackets, lafamilia, LFMMXIV, losangeles, madeinlosangeles, madeintheus, ML051716, size-large, size-medium, size-small, size-x-large, size-xx-large, streetwear, theDocumentary2, thegame, Wholesale","TRUE","Color","Camo/Gold","Size","Small",,,"LFOMHFBX55-6",181,"shopify",7,"continue","manual",49.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-1_6ca69d29-ad01-43f3-90b3-19a097dbec4a.jpg?v=1490040961",1,"Jacket - Camo Coach Jacket","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,,,"new",,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2_7979e9bf-974b-4a8c-b7ba-5d537fff8170.jpg?v=1490040961","lb",
"camo-coach-jacket-gold",,,,,,,,"Camo/Gold",,"Medium",,,"LFOMHFBX55-7",181,"shopify",16,"continue","manual",49.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2_7979e9bf-974b-4a8c-b7ba-5d537fff8170.jpg?v=1490040961",2,"Jacket - Camo Coach Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2_7979e9bf-974b-4a8c-b7ba-5d537fff8170.jpg?v=1490040961","lb",
"camo-coach-jacket-gold",,,,,,,,"Camo/Gold",,"Large",,,"LFOMHFBX55-8",272,"shopify",31,"continue","manual",49.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-3_63740e79-2e55-40f1-9497-597c151ea83e.jpg?v=1490040961",3,"Jacket - Camo Coach Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2_7979e9bf-974b-4a8c-b7ba-5d537fff8170.jpg?v=1490040961","lb",
"camo-coach-jacket-gold",,,,,,,,"Camo/Gold",,"X-Large",,,"LFOMHFBX55-9",272,"shopify",16,"continue","manual",49.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-4_dec81d88-e0b7-444a-a997-2214109ce36a.jpg?v=1490040961",4,"Jacket - Camo Coach Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2_7979e9bf-974b-4a8c-b7ba-5d537fff8170.jpg?v=1490040961","lb",
"camo-coach-jacket-gold",,,,,,,,"Camo/Gold",,"XX-Large",,,"LFOMHFBX55-10",272,"shopify",0,"continue","manual",49.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2_7979e9bf-974b-4a8c-b7ba-5d537fff8170.jpg?v=1490040961","lb",
"camo-coach-jacket-blue","Camo Coach Jacket","<h6>Description</h6>
La Familia Camo coach jacket is a stylish and protective outer layer that will work great with any look. Layer up in style with the camouflage print nylon shell plus a soft black tricot lining for a comfortable fit.<br>
<h6>Details</h6>
100% Nylon shell. 50/50 Poly cotton ribbing.<br>
<h6>Size Guide</h6>
<img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-30_at_11.56.34_AM_large.png?3689926757192595637"" alt="""">","LA FAMILIA MMXIV","Jacket","40-60, all, color-camo-blue, COMPTON, familia, game, jacket, jackets, lafamilia, LFMMXIV, losangeles, madeinlosangeles, madeintheus, ML051716, size-large, size-medium, size-small, size-x-large, size-xx-large, streetwear, theDocumentary2, thegame, Wholesale","TRUE","Color","Camo/Blue","Size","Small",,,"LFOMHFBX55-1",181,"shopify",0,"continue","manual",49.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-1.jpg?v=1490040945",1,"Jacket - Camo Coach Jacket","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,,,"new",,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2.jpg?v=1490040945","lb",
"camo-coach-jacket-blue",,,,,,,,"Camo/Blue",,"Medium",,,"LFOMHFBX55-2",181,"shopify",12,"continue","manual",49.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2.jpg?v=1490040945",2,"Jacket - Camo Coach Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2.jpg?v=1490040945","lb",
"camo-coach-jacket-blue",,,,,,,,"Camo/Blue",,"Large",,,"LFOMHFBX55-3",272,"shopify",16,"continue","manual",49.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-3.jpg?v=1490040945",3,"Jacket - Camo Coach Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2.jpg?v=1490040945","lb",
"camo-coach-jacket-blue",,,,,,,,"Camo/Blue",,"X-Large",,,"LFOMHFBX55-4",272,"shopify",15,"continue","manual",49.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-4.jpg?v=1490040945",4,"Jacket - Camo Coach Jacket",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/jacket-camo-coach-jacket-2.jpg?v=1490040945","lb",
